incremental_id,event_type,description,event_date,status,date_reported,id
2293,Murder,Price walk fall sometimes our attorney them fill place have something management.,2024-11-10,Pending,2012-09-13,673ef5fd5f6371c912001234
2294,Murder,Leg save within gun various heart while tonight happen box worry.,2008-10-28,Investigating,2022-05-22,673ef5fd229754d779001234
2295,Murder,Anything throw lot traditional sea senior teach color public decade.,2013-07-04,Investigating,2012-06-02,673ef5fd16026d60ff001234
2296,Murder,Prove community picture everyone want live into like sometimes allow reality forget mother.,2009-04-21,Pending,2005-05-24,673ef5fd130f1a8e9e001234
2297,Kidnapping,Myself eight magazine watch usually pay administration perhaps.,2016-06-08,Closed,2013-11-15,673ef5fde069ea4c9c001234
2298,Attempt,Recently deep maintain draw medical new including avoid study two crime work sometimes.,2021-08-07,Closed,2014-08-21,673ef5fd3de568f859001234
2299,Kidnapping,Brother cold change grow community safe push listen wife artist enough after everything.,2016-07-13,Investigating,2017-05-13,673ef5fd40b5f25a22001234
2300,Theft,Chair policy two if whose look manager someone reflect.,2013-07-23,Closed,2010-05-08,673ef5fd46a558d979001234
2301,Murder,Civil capital happy simple serious gas picture yeah miss art.,2020-12-08,Pending,2019-06-01,673ef5fd2b45c629e5001234
2302,Theft,South really future wall improve along ahead nothing.,2019-08-18,Investigating,2012-10-12,673ef5fdffedf5be3a001234
2303,Kidnapping,Team read standard population light popular above top watch.,2008-02-28,Pending,2019-07-11,673ef5fdd827f12e35001234
2304,Theft,Southern will region large use stop ever event second big.,2009-10-31,Investigating,2021-10-18,673ef5fde6c2dc3dee001234
2305,Attempt,Today already available believe performance security score student evidence girl including wait ball.,2012-12-30,Closed,2018-04-09,673ef5fd2d2ca7eedf001234
2306,Kidnapping,Add the time brother soldier store change music.,2021-05-18,Pending,2006-04-03,673ef5fdf976b57bb9001234
2307,Attempt,Natural husband management sell blood general.,2012-07-18,Investigating,2018-02-17,673ef5fd6211080fa8001234
2308,Attempt,Land machine act opportunity newspaper read trial.,2012-04-06,Pending,2020-12-03,673ef5fde58aea67b0001234
2309,Theft,Near myself physical simple look single world region full charge discuss western.,2018-02-18,Pending,2018-04-10,673ef5fdf516dfb84b001234
2310,Kidnapping,Much assume food teacher forget front see keep example young dark.,2017-03-28,Investigating,2016-01-25,673ef5fd49c0b9d84c001234
2311,Kidnapping,Stand history yet low subject along call work war best.,2017-01-29,Investigating,2007-12-28,673ef5fd046ddf96c2001234
2312,Attempt,Issue yard maintain available participant consumer lot gun doctor.,2013-02-01,Pending,2021-08-23,673ef5fd69dafe8b58001234
2313,Attempt,Happy discussion deal important ball generation investment resource cold major city part.,2015-12-26,Closed,2022-06-07,673ef5fdf3ac63c912001234
2314,Murder,Same continue pattern manage doctor check go exist new hear.,2005-06-23,Investigating,2009-06-19,673ef5fddb9eeb7e67001234
2315,Theft,Growth with where PM perhaps choose determine base hour.,2011-09-28,Closed,2020-06-21,673ef5fd88bfcf02e7001234
2316,Attempt,Tell development see he five capital far.,2005-03-12,Investigating,2020-04-23,673ef5fd778609db5d001234
2317,Theft,Call because white away allow art power.,2013-03-03,Closed,2010-03-06,673ef5fd68d3098125001234
2318,Theft,Inside nor nor mouth traditional happy result start.,2018-11-08,Closed,2019-02-05,673ef5fd426f990b33001234
2319,Theft,Agreement able decide environment beyond better father box work own go if.,2005-09-28,Pending,2012-11-09,673ef5fda11f9e533f001234
2320,Kidnapping,Cost effect difference determine already one.,2016-09-16,Pending,2015-09-21,673ef5fda70dc40477001234
2321,Theft,Middle discuss experience institution three everything similar think space.,2013-09-24,Pending,2020-07-02,673ef5fd761c7920f4001234
2322,Kidnapping,Seek none someone friend address especially middle ago.,2008-11-21,Closed,2007-09-04,673ef5fd228bbc2f87001234
2323,Attempt,Human might pay cell life song above above.,2006-07-29,Closed,2021-12-22,673ef5fd149815eb97001234
2324,Murder,Good team prevent food peace half read kind.,2005-09-03,Investigating,2012-01-12,673ef5fdd5e2fbef30001234
2325,Kidnapping,Pull support speech pattern maybe able some.,2015-12-15,Investigating,2018-07-05,673ef5fd6c97cd0766001234
2326,Murder,Role community participant behavior wonder deal hand summer arrive.,2023-01-08,Pending,2021-10-06,673ef5fdf1e2b2c925001234
2327,Attempt,Work computer particularly north culture box south majority.,2019-07-30,Closed,2021-07-31,673ef5fd03255088ed001234
2328,Attempt,Music oil pick American reach work amount history second dark purpose.,2023-02-06,Closed,2018-02-11,673ef5fdfd69dbe29f001234
2329,Murder,Indicate visit walk nothing state do have nature himself.,2006-12-05,Pending,2024-03-11,673ef5fdbe53d253d6001234
2330,Theft,While drug theory force yard cold perform.,2024-09-07,Investigating,2011-08-24,673ef5fd619205da51001234
2331,Attempt,Local guy recognize mean against on affect foot detail actually institution.,2006-10-21,Investigating,2017-03-16,673ef5fd273448411d001234
2332,Kidnapping,Window meet stop camera together occur.,2014-01-17,Pending,2006-08-22,673ef5fde77dbaf675001234
2333,Attempt,Mention ground spring range bed level everybody blood season sure special.,2017-12-22,Pending,2010-08-09,673ef5fdf7e0b95654001234
2334,Kidnapping,Inside garden generation million challenge successful much finish front whatever a these partner.,2016-05-02,Investigating,2016-03-03,673ef5fd7e3b7a5baf001234
2335,Kidnapping,Card or effect gun indicate season only low.,2021-07-03,Closed,2010-11-15,673ef5fd7b4773c039001234
2336,Kidnapping,Believe model quality song although thank my ever chance speak suggest rest.,2016-08-18,Investigating,2005-02-10,673ef5fda3eb043e7b001234
2337,Murder,Use throw though begin his movie eye win adult century oil of people.,2019-03-10,Investigating,2024-05-24,673ef5fd806fec5af7001234
2338,Theft,Last listen second hundred receive relationship fly occur.,2016-03-20,Pending,2010-11-14,673ef5fdb6cda17abb001234
2339,Theft,Return miss probably set family consider be artist ball raise ask push rest.,2020-08-13,Pending,2019-03-20,673ef5fd35936504a3001234
2340,Kidnapping,Question can billion writer great sit already upon.,2012-11-04,Closed,2015-05-02,673ef5fd43e4e6a6f3001234
2341,Murder,Scientist skill necessary dream offer talk citizen leg mean amount example month former.,2019-02-03,Pending,2020-10-04,673ef5fdc8dfece5cc001234
2342,Theft,Wife nothing risk age toward nothing fact recognize together hear.,2009-05-14,Closed,2020-11-30,673ef5fd2321994d85001234
2343,Theft,Event reach customer degree computer travel study him concern table media long.,2007-07-28,Investigating,2009-01-23,673ef5fd7cc532d783001234
2344,Attempt,Through business election hair place area evidence individual major type.,2005-06-01,Investigating,2005-09-08,673ef5fdf52854cc99001234
2345,Theft,Time yourself eat nor green arm.,2011-05-06,Investigating,2011-05-08,673ef5fd81b073de93001234
2346,Attempt,Young I into real once require social military guess notice let.,2009-08-09,Investigating,2005-07-31,673ef5fd777669af68001234
2347,Murder,Reality girl new to fall life simple.,2024-06-26,Closed,2009-03-21,673ef5fdb239751766001234
2348,Murder,Fight rich upon others exist item anything sort professional rate peace.,2023-11-05,Closed,2012-01-14,673ef5fd20c9f5700d001234
2349,Kidnapping,Policy nothing money little meet capital.,2007-08-05,Closed,2007-05-23,673ef5fd70fcb77e63001234
2350,Murder,Often back weight positive maybe person more month team someone.,2016-10-30,Pending,2006-10-09,673ef5fd326a8c055c001234
2351,Attempt,Do information box oil around source.,2021-12-04,Investigating,2009-02-09,673ef5fd0abdc563a0001234
2352,Theft,First message nature hard ahead high concern.,2019-07-14,Closed,2009-09-17,673ef5fd92049debbe001234
2353,Theft,Station majority property care book person serve yourself control management what who throughout.,2021-05-22,Closed,2007-05-01,673ef5fd23af4b45f1001234
2354,Murder,She serious either order Republican machine.,2013-08-20,Closed,2014-05-28,673ef5fdd254c8a084001234
2355,Kidnapping,Establish left people evidence painting pretty.,2006-07-16,Closed,2023-02-10,673ef5fd3f53d71901001234
2356,Attempt,Above new trial democratic social help gun foreign.,2010-08-01,Pending,2010-11-01,673ef5fdea204361fe001234
2357,Attempt,Figure new hotel describe front whole.,2005-03-16,Pending,2011-11-22,673ef5fdd095a94d20001234
2358,Murder,Main relationship manager painting wide modern gun family to one.,2014-08-10,Closed,2014-04-28,673ef5fdd20be76a86001234
2359,Attempt,Wait discover Mrs peace make attorney production.,2020-02-25,Investigating,2020-03-03,673ef5fdd69116f8b0001234
2360,Attempt,Take trial house thus fact land during.,2016-02-13,Pending,2023-02-14,673ef5fd4ebd440d99001234
2361,Attempt,Blood character team pick present own trial discussion.,2013-05-02,Closed,2015-12-03,673ef5fd794288f252001234
2362,Kidnapping,Experience meet he watch find special game dinner thank edge wide.,2010-04-29,Closed,2009-05-18,673ef5fd8aec51422b001234
2363,Attempt,Enter method training tough finally street edge.,2018-09-08,Closed,2017-05-28,673ef5fd5052597562001234
2364,Attempt,Push since itself big message there network market agree participant talk data card.,2014-12-31,Pending,2021-09-24,673ef5fdf7e2b2b75b001234
2365,Kidnapping,Base natural price try lay accept maybe authority.,2017-07-23,Pending,2012-10-02,673ef5fd9fb7b048c9001234
2366,Attempt,Name best marriage subject sign relate.,2012-07-15,Closed,2022-12-06,673ef5fdd3b1fb0296001234
2367,Kidnapping,Vote board prevent part environment car individual poor investment dog forward.,2010-06-19,Pending,2018-11-22,673ef5fd300891a621001234
2368,Kidnapping,Traditional security prove something series anything morning.,2009-04-11,Closed,2011-05-25,673ef5fd466accbac9001234
2369,Murder,Already near join left Republican such source form wide technology now sit me.,2012-11-27,Investigating,2018-10-11,673ef5fdab8aa05e78001234
2370,Kidnapping,Off song nation grow factor face conference.,2017-12-24,Investigating,2013-05-25,673ef5fdca43108ded001234
2371,Murder,Training drug speech moment image research base outside poor million imagine feeling.,2011-02-09,Pending,2020-02-22,673ef5fd0a65e195cb001234
2372,Kidnapping,Phone form year total citizen so reach open.,2021-05-15,Investigating,2019-09-03,673ef5fd4c5bcfec85001234
2373,Attempt,Subject do during travel product why movement sometimes white quickly of audience with.,2006-11-09,Closed,2013-11-09,673ef5fd5f14615696001234
2374,Kidnapping,Spend early increase single our teacher analysis different.,2019-08-06,Pending,2024-08-08,673ef5fd8cbd005a55001234
2375,Attempt,Standard race travel reduce team form maintain television of senior worry.,2010-08-05,Pending,2007-11-10,673ef5fd123b7f0243001234
2376,Kidnapping,Apply rule finish conference thus forget know.,2018-10-22,Pending,2019-11-01,673ef5fd6ee69d3769001234
2377,Murder,Security surface hit newspaper crime indicate later.,2023-03-17,Investigating,2019-07-18,673ef5fd269d837afa001234
2378,Attempt,True check moment direction citizen do help answer culture recognize democratic show success.,2011-08-14,Investigating,2024-06-09,673ef5fd3837a451cd001234
2379,Attempt,Make catch allow respond edge figure exactly from water worker meet over.,2017-12-05,Investigating,2023-03-02,673ef5fdadd217938e001234
2380,Theft,Against others artist together toward huge.,2012-10-11,Investigating,2011-08-23,673ef5fdda4902cb0b001234
2381,Attempt,Significant walk relationship especially adult road discuss agreement hand treat after.,2009-04-12,Investigating,2014-02-07,673ef5fd7b66b4fd40001234
2382,Kidnapping,Yourself office because free health agency.,2011-09-19,Closed,2009-04-01,673ef5fdee8fe9093f001234
2383,Kidnapping,Man a now indeed less game hotel clearly risk again.,2020-04-13,Investigating,2018-08-19,673ef5fd3baa271bc3001234
2384,Kidnapping,Food life he range begin letter.,2008-11-07,Closed,2018-03-24,673ef5fdea159dc978001234
2385,Murder,Policy exist view machine also fear tonight it hit leg call.,2006-08-26,Investigating,2013-06-22,673ef5fd1a68e5f4ad001234
2386,Kidnapping,Western company two ability standard across reality with include.,2005-05-04,Closed,2005-07-12,673ef5fd99f59c0842001234
2387,Theft,While cup season meet medical already provide talk.,2023-08-20,Closed,2009-01-29,673ef5fd8b4224068a001234
2388,Kidnapping,Expect his somebody send analysis within reflect term.,2007-01-03,Closed,2013-10-27,673ef5fdd04863f100001234
2389,Kidnapping,Save board billion attention share authority loss process.,2018-01-18,Pending,2009-07-23,673ef5fd063e26c670001234
2390,Theft,Probably teacher anyone avoid security thank sister job speak.,2019-12-09,Pending,2019-12-12,673ef5fd999600eb27001234
2391,Attempt,Seat international meeting marriage none may kind speak experience small employee guess.,2020-06-19,Pending,2020-04-06,673ef5fd102f0bb6ef001234
2392,Murder,It reduce candidate mouth collection alone short field.,2019-09-27,Pending,2016-10-21,673ef5fda554f89dd6001234
2393,Kidnapping,Everything respond consider present it cup.,2019-09-10,Closed,2019-03-21,673ef5fd52cf49fea5001234
2394,Theft,Stuff live movement store maybe else pretty.,2014-06-01,Closed,2006-11-02,673ef5fdd0921d442e001234
2395,Theft,Understand fear close turn magazine look line decide later.,2019-01-24,Investigating,2007-03-07,673ef5fdb090409688001234
2396,Theft,Majority nothing stop particular line interest situation.,2006-05-28,Investigating,2006-06-02,673ef5fddcf6070a4a001234
2397,Theft,Beyond result figure entire ever turn among today name thus real truth name.,2013-08-26,Closed,2021-06-18,673ef5fd878d5691c8001234
2398,Kidnapping,Base job really language marriage financial long pressure.,2024-01-30,Closed,2008-11-26,673ef5fd565030e1fc001234
2399,Theft,Really loss blue politics if perform since she fine.,2016-03-24,Closed,2021-03-08,673ef5fdbc7f621451001234
2400,Murder,Meeting stay prevent PM new management.,2011-12-30,Closed,2014-04-16,673ef5fd03cf87174d001234
2401,Murder,Own item hand federal half off machine federal could short surface.,2018-06-19,Investigating,2020-08-11,673ef5fd959ef47788001234
2402,Attempt,Return laugh popular officer serve community TV professor.,2013-03-24,Closed,2009-05-29,673ef5fd4dd9cec1c2001234
2403,Theft,Learn task fact church contain account serve.,2006-03-27,Pending,2010-10-31,673ef5fdbd7db7397f001234
2404,Attempt,Meet marriage control page heart head fear site kind staff purpose name.,2007-11-11,Investigating,2009-02-04,673ef5fd8208974663001234
